code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
11.1.3.g	11.1.3	alinea	avaliativo_componente	58	True	prever a descentralização da produção e construção do conhecimento, além de enfatizar as relações humanas e suas subjetividades; retratar e encorajar a pluralidade (linguística, cultural, histórica e geográfica) e submeter os estudantes a outras visões de mundo, à medida que são convidados a desenvolver seu senso crítico e intercultural;
11.1.3.h	11.1.3	alinea	avaliativo_componente	58	True	incluir e ilustrar, ao longo de suas páginas, unidades e conteúdos programáticos (objetos de conhecimento), as minorias (étnicas, religiosas, físicas, culturais, linguísticas e etárias), bem como valorizar suas manifestações, seus conhecimentos e suas naturezas, sobretudo aquelas concernentes ao contexto brasileiro;
11.1.3.i	11.1.3	alinea	avaliativo_componente	58	True	propor aos estudantes oportunidades de desenvolver o senso de interculturalidade e de enxergar a cultura como um processo interpessoal, à medida que entendem a cultura a partir uma perspectiva da diferença e superam ideias e conceitos preconcebidos;
11.1.3.j	11.1.3	alinea	avaliativo_componente	58	True	oportunizar ao estudante situações e contextos de construção e atribuição de sentidos aos conteúdos aprendidos (objetos de conhecimento) em cada unidade como forma de entender não apenas o significado (meta)linguístico, mas os seus significados sociais e culturais (usos sociocomunicativos);
11.1.3.k	11.1.3	alinea	avaliativo_componente	59	True	expor os estudantes à língua-alvo em uso, garantindo que tal exposição seja rica em qualidade, quantidade e variedade, como também relevante e significativa para eles, além de contextualizada e relacionada a suas vidas, interesses e necessidades (pessoais, sociais e institucionais);
11.1.3.l	11.1.3	alinea	avaliativo_componente	59	True	proporcionar exposição à língua escrita, à língua falada, à comunicação escrita e à comunicação falada aos estudantes, a partir das habilidades produtivas ( speaking e writing) e das habilidades receptivas (listening e reading) a cada conteúdo relacionado à língua -alvo (inglês) e a cada tópico e unidade do livro do componente curricular;
11.1.3.m	11.1.3	alinea	avaliativo_componente	59	True	apresentar/criar situações e oportunidades a partir das quais os estudantes precisem e queiram utilizar a língua -alvo também fora da sala de aula, por meio de oportunidades relevantes, autênticas e significativas de exposição à língua-alvo (inglês);
11.1.3.n	11.1.3	alinea	avaliativo_componente	59	True	propor ilustrações que devem auxiliar o estudante a aprender e utilizar a língua, sendo muito mais do que um apelo visual e/ou um recurso editorial. As imagens e os textos precisam ser utilizados para auxiliar o estudante a aprender e a utilizar a língua para atender a propósitos comunicativos e demandas sociais e institucionais.
11.1.3.o	11.1.3	alinea	avaliativo_componente	59	True	prever, em suas atividades e exercícios, a tendência ou propensão dos alunos (nesta faixa etária) a preferirem a aprender fazendo, de modo a proporcionar oportunidades de associação e inter- relação entre a teoria e a prática;
11.1.3.p	11.1.3	alinea	avaliativo_componente	59	True	apresentar linguagem clara e compatível com o nível de maturidade cognitiva e linguística do estudante e sua respectiva série (ano), tanto nos textos quanto nas atividades e explicações/instruções sobre a língua, de modo a assegurar a autonomia dos estudantes.
11.1.4	11.1	item	avaliativo_componente	59	True	No Livro Impresso do Professor e no Livro Digital do Professor do 3º, 4º e 5º anos , além do cumprimento dos critérios avaliativos comuns, a obra deve:
11.1.4.a	11.1.4	alinea	avaliativo_componente	59	True	organizar informações, conhecimentos, conteúdos programáticos (objetos de conhecimento) e temas referentes à língua inglesa, os quais serão abordados ao longo das unidades, de maneira que permitam ao professor a promoção e facilitação da aprendizagem, e não a simples transferência de conhecimentos. Para isso, o livro precisa apresentar ao professor uma série de instruções e estratégias que permitam assumir e prever os estudantes como seres ativos e protagonistas e que aprendem de maneiras e graus diferentes;
11.1.4.b	11.1.4	alinea	avaliativo_componente	59	True	levar o professor, nos mais diversos contextos de sala de aula de língua inglesa, a priorizar o desenvolvimento da competência comunicativa dos estudantes, a partir das habilidades produtivas (speaking e writing) e receptivas (listening e reading) da língua-alvo (inglês) de maneira integrada, sem priorizar a proficiência linguística de uma dessas habilidades em detrimento de outra. Dessa forma, o livro deve apresentar alternativas de atividades que sejam capazes de estimular e permitir o desenvolvimento da competência comunicativa do estudante de maneira holística, integrada e inter- relacionada, ou seja, integrando as quatro habilidades ( listening, speaking, writing e reading) e seus potenciais contextos e demandas comunicativas (sociais e institucionais);
11.1.4.c	11.1.4	alinea	avaliativo_componente	59	True	proporcionar, no tocante aos seus conteúdos (objetos de conhecimento, ao longo das unidades/capítulos), flexibilidade e recursos de adaptabilidade, de modo que as áreas de interesse e necessidade dos alunos, além dos aspectos associados a sua motivação, experiências anterior, ritmo e estilo de aprendizagem, habilidades linguísticas, conhecimento e consciência cultural, sejam considerados e incluídos nos mais diversos contextos de sala de aula;
11.1.4.d	11.1.4	alinea	avaliativo_componente	60	True	assumir o professor como um pesquisador. Assim, as unidades e conteúdos programáticos devem incitar o professor ao conhecimento sobre as diferenças de aprendizagem, diferentes inteligências, diferentes modos e modalidades de comunicação, de forma que ele possa tomar decisões teórica e didaticamente contextualizadas mediante o processo de aprendizagem dos estudantes em face do material didático sendo por ele utilizado, bem como a partir das rotinas de interação em sua sala de aula;
11.1.4.e	11.1.4	alinea	avaliativo_componente	60	True	apresentar o seu objeto de trabalho de maneira dinâmica, de modo que o professor possa entender a língua inglesa como um fenômeno social, cultural, histórico e político, ao invés de algo estanque e monolítico. Assim, a coleção, suas atividades e seu projeto, não devem priorizar os falantes de países que têm a língua inglesa como primeira língua ou língua materna, mas aqueles que sejam capazes de refletir um pluralismo cultural, uma diversidade e heterogeneidade linguísticas, levando os estudantes a entender que a língua lhes permitirá interagir e se relacionar com pessoas de países distintos e para atender às mais diversas demandas sociais e institucionais;
11.1.4.f	11.1.4	alinea	avaliativo_componente	60	True	oferecer oportunidades e meios de fazer com que o professor venha a refletir sobre o seu objeto de ensino (inglês) e os objetivos de ensino a ele relacionados. Assim, o livro precisa trazer informações, textos, discussões, curiosidades e reflexões capazes de fazer com que o professor (e consequentemente os estudantes) desconstrua o mito do falante nativo como o proprietário da língua inglesa e parâmetro/ideal a ser alcançado.;
11.1.4.g	11.1.4	alinea	avaliativo_componente	60	True	levar o professor (e estudantes) a entender que o objetivo de se ensinar a língua inglesa não é fazer com que os estudantes se tornem falantes nativos ou abandonem suas manifestações culturais em detrimento daquelas associadas a países hegemônicos, mas utilizar a língua de modo competente para interagir socioculturalmente e, consequentemente, exercer sua cidadania;
11.1.4.h	11.1.4	alinea	avaliativo_componente	60	True	apresentar procedimentos de seleção de vocabulário essencial e de uso mais geral, respeitando a maturidade cognitiva e linguística (nível de alfabetização e letramento) dos estudantes;
11.1.4.i	11.1.4	alinea	avaliativo_componente	60	True	prever e apresentar alternativas de mediação, correção e avaliação do conhecimento construído pelo estudante sobre e na língua -alvo, levando -o à aprendizagem, sem quaisquer constrangimentos quanto ao julgamento e à correção de sua pronúncia e de construções sintáticas;
11.1.4.j	11.1.4	alinea	avaliativo_componente	60	True	reforçar o papel do professor como mediador e facilitador da aprendizagem dos alunos. Assim, o livro precisa oferecer materiais, alternativas e abordagens didático -pedagógicas ao professor, permitindo-lhe oferecer aos estudantes um ambiente favorável, de maneira a eliminar mais facilmente as barreiras psicológicas que possam vir a dificultar a aprendizagem;
11.1.4.k	11.1.4	alinea	avaliativo_componente	60	True	encorajar, auxiliar e orientar o professor quanto à aplicação dos conhecimentos obtidos e construídos em sua formação acadêmica (e formações continuadas), considerando as realidades específicas de ensino dos alunos, de maneira a tornar a teoria e os conhecimentos relevantes, concretos e aplicáveis em um nível prático. Assim, o livro do professor precisará incentivá- lo a uma exploração e compreensão de si mesmo como profissional de língua inglesa;
11.1.4.l	11.1.4	alinea	avaliativo_componente	60	True	apresentar uma visão teórica e prática sobre a eficácia das diferentes formas de ensinar por meio de considerações necessárias sobre seleção, avaliação e adaptação de materiais didáticos (todos aqueles que serão utilizados com um fim instrucional, além do livro didático), de modo a proporcionar aos estudantes efetivas oportunidades de desenvolver e utilizar as quatro habilidades ( listening, speaking, writing e reading). Assim, a compreensão, por parte do professor, dos diferentes estilos e preferências de aprendizagem dos estudantes, proporcionada/oferecida pelo livro, o auxiliará na escolha, seleção e adaptação de materiais (inclusive aqueles manipuláveis que o livro precisa oferecer);
11.1.4.m	11.1.4	alinea	avaliativo_componente	61	True	orientar o professor sobre como criar um contexto/ambiente de aprendizagem motivador e engajador, de maneira a tornar a experiência de aprendizagem do estudante contextualizada. Assim, os alunos poderão ser encorajados e auxiliados a utilizar e, consequentemente, representar a língua de maneira multimodal e multidimensional.
11.2	11	item	avaliativo_componente	61	True	Língua Espanhola As obras didáticas da área de Língua Estrangeira Moderna - Espanhol, para os Anos Iniciais do Ensino Fundamental, ainda que não contempladas (porém guiadas) pela BNCC vigente, deverão favorecer a continuidade e a progressão das aprendizagens, articulando-as com as experiências prévias e valorizando o aspecto lúdico no processo, tendo em vista que “a progressão do conhecimento ocorre pela consolidação das aprendizagens anteriores e pela ampliação das práticas de linguagem e da experiência estética e intercultural das crianças, considerando tanto seus interesses e suas expectativas quanto o que ainda precisam aprender” (BNCC). É necessário que os Materiais Didáticos contemplem, nas atividades propostas, a ampla heterogeneidade do público, das diferentes realidades escolares, das diversas regiões do país e da realidade das regiões de fronteiras, onde o contato com falantes de Língua Espanhola é mais frequente. Tal pluralidade exige que os conceitos de multilinguismo e interculturalidade sejam eixos orientadores em sua elaboração. A estruturação e a elaboração da obra de Língua Espanhola, além dos critérios comuns à coleção, devem seguir também os seguintes critérios específicos.
11.2.1	11.2	item	avaliativo_componente	61	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 1º e 2º anos, além do cumprimento dos critérios avaliativos comuns, a obra deve:
11.2.1.a	11.2.1	alinea	avaliativo_componente	61	True	em cada unidade, apresentar atividades que sejam adequadas à fase inicial de letramento dos estudantes, de modo a desenvolver, em Língua Espanhola: atividades de compreensão auditiva; atividades de prática oral; atividades de prática de leitura e escrita; atividades de ampliação dos conhecimentos lexicais e socioculturais; atividades de revisão e glossário com verbetes em Língua Espanhola, com uma ilustração para cada verbete;
11.2.1.b	11.2.1	alinea	avaliativo_componente	61	True	no primeiro ciclo, desenvolver preferencialmente práticas com ênfase na oralidade, valorizando situações lúdicas de aprendizagem e articulando as experiências vivenciadas e o espírito colaborativo entre os estudantes. Deve também incentivar brincadeiras musicais e cantadas procedentes das diferentes culturas de fala hispânica, como motivação para o contato com a Língua Espanhola;
11.2.1.c	11.2.1	alinea	avaliativo_componente	61	True	potencializar, a partir da prática da oralidade em Língua Espanhola, os processos de percepção e compreensão fonética e fonológica da Língua Estrangeira Moderna - Espanhol e sua diversidade;
11.2.1.d	11.2.1	alinea	avaliativo_componente	61	True	promover a conscientização dos estudantes sobre a diversidade dos povos de fala hispânica e a necessidade de interação, integração e respeito entre as diferenças.
11.2.1.e	11.2.1	alinea	avaliativo_componente	61	True	desenvolver, em cada volume, atividades que favoreçam a percepção espacial e territorial, que evidenciem a existência de fronteiras, as quais diferenciam, mas também unem. Desse modo, os estudantes deverão conhecer aspectos das culturas dos países vizinhos;
11.2.1.f	11.2.1	alinea	avaliativo_componente	62	True	oferecer representações de imagens, ilustrações e arquivos de áudio de boa qualidade, facilmente interpretáveis, com nitidez e clareza, em que se reconheçam figuras, pessoas, povos da América Latina e da Espanha em suas diferentes manifestações culturais, evitando representações estereotipadas;
11.2.1.g	11.2.1	alinea	avaliativo_componente	62	True	em cada volume, propor ao menos quatro atividades que promovam a conscientização dos estudantes sobre a diversidade e a necessidade de interação, integração e respeito entre os membros da comunidade escolar mediante jogos, brincadeiras coletivas, lendas e parlendas locais e regionais, além de manifestações culturais de diferentes povos falantes de Espanhol, fortalecendo positivamente a interculturalidade na escola e seu entorno.
11.2.1.h	11.2.1	alinea	avaliativo_componente	62	True	promover atividades contextualizadas e que estimulem a reflexão e o desenvolvimento da inteligência dos estudantes, mobilizando sua participação ativa e crítica, como forma de despertar sua sensibilidade para a diversidade cultural e linguística, visando à construção da cidadania;
11.2.1.i	11.2.1	alinea	avaliativo_componente	62	True	promover os usos sociais da escrita alfabética, bem como de outros sistemas de representação, como os signos matemáticos, repertórios artísticos, midiáticos e científicos, além das representações espaço temporais;
11.2.1.j	11.2.1	alinea	avaliativo_componente	62	True	progredir nas práticas diversificadas de letramento, permitindo a interação entre a língua portuguesa e a língua espanhola. Deve -se também valorizar o repertório cultural e linguístico dos estudantes, enriquecendo suas percepções sobre a diversidade cultural que compõe o ambiente escolar, extraescolar e em contextos de fronteira.
11.2.2	11.2	item	avaliativo_componente	62	True	No Livro Impresso do Professor e no Livro Digital do Professor do 1º e 2º anos, além do cumprimento dos critérios avaliativos comuns, a obra deve:
11.2.2.a	11.2.2	alinea	avaliativo_componente	62	True	apresentar, em todas as atividades dos livros do professor, respostas ou considerações que apoiem o docente na resolução das questões e na interação com o estudante;
11.2.2.b	11.2.2	alinea	avaliativo_componente	62	False	incluir, em cada unidade, sugestões de jogos, brincadeiras coletivas, lendas e parlendas locais e regionais, visando à vivência da interculturalidade e à ampliação do repertório cultural, sempre indicando as fontes bibliográficas e os links da Internet, tais como sites, textos literários e de leitura, músicas etc;
11.2.2.c	11.2.2	alinea	avaliativo_componente	62	True	apresentar uma seção contendo referências das bases teóricas e metodológicas mobilizadas na elaboração das atividades do Livro do Estudante, para que o professor possa ampliar seus conhecimentos como uma das ações para a sua formação continuada (sites, vídeos, livros etc.) ;
11.2.2.d	11.2.2	alinea	avaliativo_componente	62	False	apresentar, em cada unidade, sugestões e/ou orientações para elaboração das avaliações dos estudantes e da autoavaliação do professor;
11.2.2.e	11.2.2	alinea	avaliativo_componente	62	False	apresentar, em cada volume da coleção, sugestões de planejamento de aula para a atuação do professor, tais como: aquecimento, revisão oral, apresentação dos temas, atividades e correção, e atividades extras;
11.2.2.f	11.2.2	alinea	avaliativo_componente	62	True	sugerir conteúdos multimodais (textos verbais e imagéticos) de forma arrojada, criativa e atrativa para os professores;
11.2.2.g	11.2.2	alinea	avaliativo_componente	62	True	indicar referências bibliográficas complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros etc.), diferentes das do livro do estudante e que expressem os últimos avanços do ensino de línguas para a respectiva faixa etária;
11.2.2.h	11.2.2	alinea	avaliativo_componente	63	True	inserir, em cada volume, subsídios para a construção de aulas e/ou projetos em conjunto com professores de outros componentes curriculares;
11.2.3	11.2	item	avaliativo_componente	63	True	No Livro Impresso do Estudante e no Livro Digital do Estudante do 3º, 4º e 5º anos, além do cumprimento dos critérios avaliativos comuns, a obra deve:
11.2.3.a	11.2.3	alinea	avaliativo_componente	63	True	em cada unidade, desenvolver de forma progressiva: atividades de escuta; atividades de leitura e escrita; atividades de conversação; atividades de ampliação dos conhecimentos lexicais e socioculturais; atividades de revisão e glossário, com verbetes em Língua Espanhola;
11.2.3.b	11.2.3	alinea	avaliativo_componente	63	True	apresentar ao menos um texto original (não alterado e não elaborado para fins didáticos), em prosa ou em verso, acompanhado de ilustração, de forma a apoiar a aprendizagem do tema desenvolvido na unidade. As representações das imagens, ilustrações e os arquivos de áudio deverão ser de boa qualidade, facilmente interpretáveis, com nitidez e clareza, de modo a que se reconheçam figuras, pessoas, povos da América Latina e Espanha em suas manifestações culturais, evitando representações estereotipadas. Todas as unidades devem apresentar pelo menos um arquivo de áudio;
11.2.3.c	11.2.3	alinea	avaliativo_componente	63	True	propor atividades que ampliem o repertório lexical, sintático e semântico dos estudantes, com níveis de complexidade crescente;
11.2.3.d	11.2.3	alinea	avaliativo_componente	63	True	em cada volume, desenvolver duas sessões especiais, com atividades em Língua Espanhola, que motivem o trabalho coletivo, relacionado ou não a outras disciplinas;
11.2.3.e	11.2.3	alinea	avaliativo_componente	63	True	em cada volume, desenvolver duas sessões especiais, mediadas pelo professor, que proporcionem oportunidades de debates e trocas de experiências e ideias entre os estudantes, explorando a oralidade em Língua Espanhola e incentivando o pensamento crítico e o autoconhecimento;
11.2.3.f	11.2.3	alinea	avaliativo_componente	63	True	inserir atividades que ampliem a compreensão da diversidade da Língua Espanhola, no que diz respeito às suas variedades linguísticas;
11.2.3.g	11.2.3	alinea	avaliativo_componente	63	True	apresentar, em cada unidade, indicações de ferramentas e de recursos tecnológicos mobilizados ou sugeridos, que auxiliem no estudo do idioma. (links, endereços eletrônicos, referências bibliográficas etc);
11.2.3.h	11.2.3	alinea	avaliativo_componente	63	True	desenvolver, em cada volume, atividades que favoreçam a percepção espacial e territorial, que evidenciem a existência de fronteiras, as quais diferenciam, mas também unem. Desse modo, os estudantes deverão conhecer aspectos das culturas dos países vizinhos;
11.2.3.i	11.2.3	alinea	avaliativo_componente	63	True	promover atividades contextualizadas e que estimulem a reflexão e o desenvolvimento da inteligência dos estudantes, mobilizando sua participação ativa e crítica, como forma de despertar sua sensibilidade para a diversidade cultural e linguística, visando à construção da cidadania;
11.2.3.j	11.2.3	alinea	avaliativo_componente	63	True	promover os usos sociais da escrita alfabética, bem como de outros sistemas de representação, como os signos matemáticos, repertórios artísticos, midiáticos e científicos, além das representações espaço temporais;
11.2.3.k	11.2.3	alinea	avaliativo_componente	63	True	progredir nas práticas diversificadas de letramento, permitindo a interação entre a língua portuguesa e a língua espanhola;
11.2.3.l	11.2.3	alinea	avaliativo_componente	63	True	valorizar o repertório cultural e linguístico dos estudantes, enriquecendo suas percepções sobre a diversidade cultural que compõe o ambiente escolar, extraescolar e em contextos de fronteira.
11.2.4	11.2	item	caracteristica_obra	64	True	No Livro Impresso do Professor e no Livro Digital do Professor do 3º, 4º e 5º anos , além do cumprimento dos critérios avaliativos comuns, a obra deve:
11.2.4.a	11.2.4	alinea	caracteristica_obra	64	True	orientar os docentes a se comunicarem em língua espanhola durante as aulas, como preconizado pela BNCC: “por meio do uso variado de linguagens em mídias impressas ou digitais, reconhecendo-a como ferramenta de acesso ao conhecimento, de ampliação das perspectivas e de possibilidades para a compreensão dos valores e interesses de outras culturas e para o exercício do protagonismo social.” (BNCC, p. 248);
11.2.4.b	11.2.4	alinea	caracteristica_obra	64	True	em todas as atividades, apresentar respostas ou considerações que apoiem o docente na resolução das questões e na interação com o estudante;
11.2.4.c	11.2.4	alinea	caracteristica_obra	64	False	incluir, em cada unidade, sugestões de jogos, brincadeiras coletivas, lendas e parlendas locais e regionais, visando à vivência da interculturalidade e à ampliação do repertório cultural, sempre indicando as fontes bibliográficas e os links da Internet, tais como sites, textos literários e de leitura, músicas etc.;
11.2.4.d	11.2.4	alinea	caracteristica_obra	64	True	apresentar uma seção contendo referências das bases teóricas e metodológicas mobilizadas na elaboração das atividades do Livro do Estudante, para que o professor possa ampliar seus conhecimentos como uma das ações para a sua formação continuada (sites, vídeos, livros etc.);
11.2.4.e	11.2.4	alinea	caracteristica_obra	64	False	apresentar, em cada unidade, sugestões e/ou orientações para elaboração das avaliações dos estudantes e da autoavaliação do professor, de acordo com a base teórica que fundamenta a coleção;
11.2.4.f	11.2.4	alinea	caracteristica_obra	64	False	apresentar, em cada volume, sugestões de planejamento de aula para a atuação do professor, tais como aquecimento, revisão oral, apresentação dos temas, atividades e correção, atividades extras etc;
11.2.4.g	11.2.4	alinea	caracteristica_obra	64	True	sugerir conteúdos multimodais (textos verbais e imagéticos) de forma arrojada, criativa e atrativa para os professores;
11.2.4.h	11.2.4	alinea	caracteristica_obra	64	True	indicar referências bibliográficas complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros etc.), diferentes das do livro do estudante e que expressem os últimos avanços do ensino de línguas para a respectiva faixa etária;
11.2.4.i	11.2.4	alinea	caracteristica_obra	64	True	inserir, em cada volume, subsídios para a construção de aulas e/ou projetos em conjunto com professores de outros componentes curriculares.
12.1	12	item	caracteristica_obra	64	True	As obras de apoio pedagógico têm como objetivo o desenvolvimento profissional e a formação continuada dos professores, e estarão referenciadas neste documento como Objeto 2.
12.2	12	item	caracteristica_obra	64	True	Para efeito deste edital, consideram-se obras de apoio pedagógico aquelas de natureza teórica ou teórico -metodológica que possam fundamentar práticas docentes condizentes com os princípios presentes nos documentos normativos do Ensino Fundamental (Anos Iniciais).
12.3	12	item	caracteristica_obra	64	True	No Objeto 2, serão avaliadas obras em conformidade com o especificado no Quadro 4, a seguir: QUADRO 4 – Obras de apoio pedagógico de natureza teórico-metodológica para docentes dos Anos Iniciais (Objeto 2) QUADRO 4 Objeto 2 - Obras de apoio de natureza teórico-metodológico para docentes dos Anos Iniciais do Ensino Fundamental Obra Formato Nº de Volumes Máximo de páginas Obras de Apoio Pedagógico de natureza teórico-metodológica para Docentes dos Anos Iniciais do Ensino Fundamental Versão em PDF Volume Único 304 páginas
12.10	12	item	caracteristica_obra	65	True	As obras de apoio pedagógico são destinadas aos docentes que atuam nos Anos Iniciais do Ensino Fundamental.
12.11	12	item	caracteristica_obra	65	True	Serão aceitas traduções de obras pedagógicas.
12.12	12	item	caracteristica_obra	65	True	As obras deverão apresentar-se em volume único e só poderão ser inscritas individualmente, ainda que façam parte de coleções.
12.13	12	item	caracteristica_obra	65	True	Não poderão ser inscritas ou serão reprovadas obras que:
12.13.a	12.13	alinea	caracteristica_obra	65	True	desrespeitem o caráter laico e autônomo do ensino público;
12.13.b	12.13	alinea	caracteristica_obra	65	False	se configurem como manuais, com sugestões educacionais e pedagógicas deterministas ou instrucionais;
12.13.c	12.13	alinea	caracteristica_obra	65	True	que apresentem lacunas ou espaços que possibilitem ou induzam o leitor a realizar atividades no próprio livro, inviabilizando o seu uso coletivo;
12.4	12	item	caracteristica_obra	65	True	As obras de apoio teórico -metodológico deverão estar focadas no tema da alfabetização, da aprendizagem ou da didática.
12.5	12	item	caracteristica_obra	65	False	Cada obra poderá ser inscrita em apenas um dos eixos propostos:
12.5.a	12.5	alinea	caracteristica_obra	65	True	EIXO I: Tecnologias e Inovações Educacionais;
12.5.b	12.5	alinea	caracteristica_obra	65	True	EIXO II: Didática e organização do trabalho pedagógico;
12.5.c	12.5	alinea	caracteristica_obra	65	True	EIXO III: Currículo;
12.5.d	12.5	alinea	caracteristica_obra	65	True	EIXO IV: Metodologias de Ensino e Aprendizagem em Alfabetização.
12.6	12	item	caracteristica_obra	65	True	O Eixo I sobre Tecnologias e Inovações Educacionais, contemplará obras que tratem de temas como inteligências artificial na educação contemporânea, Educação Midiática, Impactos da Tecnologia na Educação e possibilidades de aprendizagem com tecnologias digitais na alfabetização, nos Anos Iniciais e na aquisição da linguagem;
12.7	12	item	caracteristica_obra	65	True	O Eixo II, sobre Didática e organização do trabalho pedagógico, contemplará obras que auxiliem professores em atualização conceitual, incentivo ao planejamento docente e ao planejamento estratégico da alfabetização e da aquisição da cultura da escrita, podendo incluir obras de orientações para os letramentos em componentes curriculares específicos dos Anos Iniciais;
12.8	12	item	caracteristica_obra	65	True	O Eixo III, sobre Currículo, contemplará obras que tratem de currículo, BNCC e alfabetização, sobre estratégias curriculares para a alfabetização e para aprendizagem de componentes específicos, além de discussões sobre currículo oculto.
12.9	12	item	caracteristica_obra	65	True	O Eixo IV, sobre Metodologias de ensino e aprendizagem em alfabetização, contemplará obras que revelem estratégias de ensino e aprendizagem, metodologias e recursos para a aquisição da escrita e da linguagem em Língua Portuguesa e nos demais componentes dos Anos Iniciais.
12.13.d	12.13	alinea	caracteristica_obra	66	True	se caracterizem como sistemas apostilados de ensino, livros didáticos, apostilas, livros de literatura, livros paradidáticos;
12.13.e	12.13	alinea	caracteristica_obra	66	True	contenham anexos ou similares;
12.13.f	12.13	alinea	caracteristica_obra	66	True	se caracterizem como antologias ou livros de coletâneas;
12.13.g	12.13	alinea	caracteristica_obra	66	True	se configurem como um conjunto de artigos científicos;
12.13.h	12.13	alinea	caracteristica_obra	66	True	se configurem como um ensaio;
12.13.i	12.13	alinea	caracteristica_obra	66	True	não tenham embasamento ou coerência teórica;
12.13.j	12.13	alinea	caracteristica_obra	66	True	que sejam orientadas para outras modalidades ou etapas de ensino não contempladas neste edital.
12.14	12	item	caracteristica_obra	66	True	Da caracterização das obras: Serão aceitos para participar do processo de avaliação e seleção de obras de apoio pedagógico de natureza teórico-metodológica, destinadas aos docentes dos Anos Iniciais do Ensino Fundamental (1º ao 5º ano), os seguintes materiais:
12.14.a	12.14	alinea	caracteristica_obra	66	True	autorais, produzidos por autores nacionais e/ou estrangeiros;
12.14.b	12.14	alinea	caracteristica_obra	66	True	que apresentem abordagens condizentes com os consensos produzidos no campo dos Anos Iniciais do Ensino Fundamental (1º ao 5º ano) e que foram legitimados por pares ou pelos documentos oficiais;
12.14.c	12.14	alinea	caracteristica_obra	66	True	de temáticas relacionadas aos campos da infância e que tenham potencial para subsidiar reflexões sobre diversidade, diferenças e desigualdades de crianças e infâncias brasileiras;
12.14.d	12.14	alinea	caracteristica_obra	66	True	que discutam diversos temas atinentes aos Anos Iniciais do Ensino Fundamental (1º ao 5º ano) e que tragam reflexões para se pensar as especificidades da alfabetização e do letramento na língua portuguesa, na matemática e em outros campos;
12.14.e	12.14	alinea	caracteristica_obra	66	True	que se destaquem pela consistência teórico -metodológica e pelas propostas de ensino e aprendizagem.
12.15	12	item	caracteristica_obra	66	True	Serão reprovadas obras que se apresentem como manuais instrucionais, obras que apresentem erros crassos de revisão e/ou impressão e obras que apresentem erros conceituais.
12.16	12	item	caracteristica_obra	66	True	As obras devem apresentar discussões consistentes e embasadas em pesquisas atualizadas.
12.17	12	item	caracteristica_obra	66	True	As referências bibliográficas devem estar explicitadas, e o livro deve ter potencial para subsidiar articulações prática-teoria-prática.
12.18	12	item	caracteristica_obra	66	True	Considerando–se os objetivos das obras em questão, é imprescindível que as informações, as noções e os demais conteúdos sejam abordados em conformidade com os seguintes critérios:
12.18.a	12.18	alinea	caracteristica_obra	66	True	conter abordagens condizentes com os consensos produzidos na área e que foram legitimados pelos documentos oficiais;
12.18.b	12.18	alinea	caracteristica_obra	66	True	apresentar conceitos e informações que favoreçam a reflexão sobre as práticas pedagógicas;
12.18.c	12.18	alinea	caracteristica_obra	66	True	apresentar conceitos e informações que possibilitem a articulação entre prática-teoria- prática;
12.18.d	12.18	alinea	caracteristica_obra	66	True	apresentar, de modo explícito, os pressupostos teórico-metodológicos que fundamentam sua proposta, inclusive com a indicação das fontes bibliográficas. Caso a obra recorra a mais de um modelo teórico-metodológico, deve indicar claramente a articulação entre eles;
12.18.e	12.18	alinea	caracteristica_obra	66	True	considerar a progressão do processo de ensino -aprendizagem, com relação às fases do desenvolvimento humano e à sua articulação com a(s) metodologia(s) sugerida(s);
12.18.f	12.18	alinea	caracteristica_obra	67	True	indicar proposta de aprimoramento do pensamento autônomo e crítico, no que diz respeito a como lidar com os objetos de ensino-aprendizagem propostos;
12.18.g	12.18	alinea	caracteristica_obra	67	False	promover articulação entre a proposta teórico-metodológica e formas, possibilidades, recursos e instrumentos de avaliação que o professor poderá utilizar;
12.18.h	12.18	alinea	caracteristica_obra	67	True	proporcionar reflexão sobre a prática docente, favorecendo sua análise por parte do professor e sua interação com os estudantes e a comunidade escolar;
12.18.i	12.18	alinea	caracteristica_obra	67	True	promover relações conexas entre objetos de ensino-aprendizagem propostos e suas articulações com as dinâmicas socioculturais;
12.18.j	12.18	alinea	caracteristica_obra	67	True	considerar a relação entre a proposta da obra e os principais documentos públicos nacionais que orientam os Anos Iniciais do Ensino Fundamental.
12.18.k	12.18	alinea	caracteristica_obra	67	True	indicar possibilidades de articulação entre as diferentes áreas do conhecimento e a Pedagogia, além da articulação com as diferentes realidades escolares que o nosso país apresenta;
12.18.l	12.18	alinea	caracteristica_obra	67	True	garantir diversidade de autores/as nacionais e estrangeiros/as, tanto os/as clássicos/as do campo dos Anos Iniciais do Ensino Fundamental, quanto os/as contemporâneos/as;
12.18.m	12.18	alinea	caracteristica_obra	67	True	apresentar temáticas relacionadas à alfabetização e à apropriação do sistema alfabético dos Anos Iniciais do Ensino Fundamental.
