code	parent_code	kind	criterion_type	page_start	mandatory_guess	statement
7.11.1.g	7.11.1	alinea	avaliativo_componente	48	True	Prever, no mínimo, duas atividades de produção textual em toda a obra que situem o estudante em determinada prática social concreta, mobilizando gêneros discursivos específicos para elaborar uma resposta a um problema socialmente situado , favorecendo a autonomia, a manifestação da autoria, o exercício do protagonismo, a construção coletiva de sentidos e a ampliação da participação crítica nas práticas de linguagem. Esse item pode já estar contemplado em associação com outros itens, como ‘f’.
7.11.1.h	7.11.1	alinea	avaliativo_componente	48	True	Articular, no trabalho com gêneros discursivos multimodais distintos (tais como charge, cartum, tira e anúncios publicitários), semioses verbais e não verbais, considerando a construção de diferentes efeitos de sentidos, como humor, ironia, sarcasmo, crítica social, persuasão, assegurando que, em cada unidade ou capítulo, haja, no mínimo, duas atividades de leitura de textos multimodais; e que, ao longo de toda a obra, haja, ao menos, uma atividade de produção de texto multimodal.
7.11.1.i	7.11.1	alinea	avaliativo_componente	48	True	Contemplar, ao menos, duas propostas de produção escrita ao longo da obra que envolvam processos de retextualização entre diferentes modos semióticos na transformação de textos orais, verbo-visuais e/ou digitais em textos escritos (ou vice -versa), analisando deslocamentos de sentido e adequações ao gênero discursivo.
7.11.1.j	7.11.1	alinea	avaliativo_componente	48	True	Incluir, ao menos, duas propostas de produção escrita ao longo da obra que proponham a síntese de informações oriundas de textos multimodais digitais (como podcasts, vlogs, stories, posts interativos, infográficos digitais), resultando em textos escritos como resumos, verbetes, notícias, relatórios.
7.11.1.k	7.11.1	alinea	avaliativo_componente	48	True	Dispor, em cada unidade ou capítulo, instruções, comentários, exemplos ou caixas de apoio que abordem de forma prática, ao menos, um fator de textualidade (coerência, coesão, intencionalidade, aceitabilidade, situacionalidade, intertextualidade e informatividade) na atividade de produção de texto, de modo a permitir a apropriação gradual e progressiva de tais fatores na produção textual, garantindo que, ao longo da obra, sejam abordados todos os fatores. Esse item pode ser contemplado como uma seção especial.
7.11.1.l	7.11.1	alinea	avaliativo_componente	48	True	Incluir, ao longo de toda a obra, atividades de produção escrita que explorem, equilibradamente, todas as sequências textuais (narrativa, descritiva, expositiva, injuntiva e argumentativa), garantindo a diversidade de experiências ao longo dos volumes, de modo que a narrativa não se restrinja aos primeiros anos (6º/7º) e a argumentativa não se restrinja aos dois últimos anos (8º/9º), mas priorizando atividades que explorem a narração e que explorem a argumentação no 6º e 7º, assim como atividades que explorem a argumentação e uma que explore a narração no 8º e 9º . Esse item pode já estar contemplado, mesmo que parcialmente, em diversos outros itens, como, por exemplo, ‘c’, ‘d’, ‘f, ‘g’, ‘i’, ‘j’.
7.11.1.m	7.11.1	alinea	avaliativo_componente	48	True	Demonstrar o gradativo aumento de complexidade, ao longo da obra, relativamente à sequência tipológica argumentativa, considerando os atributos dos gêneros discursivos e as estratégias para iniciar a argumentação, como, por exemplo, definir um ponto de vista, apresentar fatos, fazer uma declaração inicial, contar uma história, relacionar textos, estabelecer comparações.
7.11.1.n	7.11.1	alinea	avaliativo_componente	48	True	Propiciar que as atividades de produção de texto da obra estejam articuladas a, pelo menos, um eixo de integração da BNCC (leitura/escuta, oralidade ou análise linguística/semiótica). Este item pode ser contemplado em associação com todos os itens desta seção que envolvem atividades de produção de texto.
7.11.1.o	7.11.1	alinea	avaliativo_componente	48	True	Ao integrar produção textual com leitura, deve-se favorecer experiências significativas de leitura por meio (i) da seleção adequada dos temas; (ii) da definição de objetivos significativos de leitura; (iii) da ativação de estratégias cognitivas que não se restrinjam à localização de informações explícitas; (iv) da interação leitor-autor-texto; (v) da mobilização de conhecimentos prévios; e (vi) da exploração dos recursos linguístico-discursivos que promovem a construção da textualidade.
7.11.1.p	7.11.1	alinea	avaliativo_componente	49	True	Ao integrar produção textual (escrita) com produção oral (oralidade) e/ou produção digital, deve- se proporcionar uma experiência produtiva por meio (i) da seleção cuidadosa dos temas; (ii) das fases de planejamento, de revisão, de escrita, de reescrita e de retextualização dos textos; (iii) da definição de propósitos comunicativos precisos; (iv) da indicação do gênero e dos interlocutores pretendidos; e (v) da orientação quanto à construção da textualidade (coerência, coesão, intencionalidade, aceitabilidade, situacionalidade, informatividade e intertextualidade).
7.11.1.q	7.11.1	alinea	avaliativo_componente	49	True	Ao integrar produção textual com análise linguística /semiótica, deve-se possibilitar a análise de recursos linguístico-discursivos para o contexto enunciativo demandado pelo gênero discursivo em tela, considerando a pertinência relativamente ao uso da norma-padrão, de linguagem formal, de linguagem informal, de recursos de polidez, de recursos léxico-semânticos (tais como o aumentativo, o diminutivo, a sinonímia, a antonímia, a polissemia, as figuras de linguagem, as modalizações (epistêmicas, deônticas, apreciativas), os modos e os aspectos verbais), de modo a orientar escolhas pautadas na construção de sentidos no texto.
7.11.1.r	7.11.1	alinea	avaliativo_componente	49	True	Incluir, no mínimo, a cada unidade ou capítulo, uma atividade de oralidade (produção textual oral), tais como podcast, sarau, telejornal, teatro, orientando-se quanto ao planejamento da oralidade; ao registro de linguagem compatível com o gênero discursivo oral escolhido; e ao uso adequado de tom de voz, entonação, ritmo, pausas, volume.
7.11.1.s	7.11.1	alinea	avaliativo_componente	49	True	Contemplar, ao longo da obra, atividade de produção textual que problematize o enfrentamento à desinformação e os aspectos éticos relacionados à inteligência artificial.
7.11.1.t	7.11.1	alinea	avaliativo_componente	49	True	Prever, ao longo de toda a obra, ao menos duas atividades de escrita colaborativa que envolvam a divisão de papéis, o planejamento conjunto, a revisão compartilhada e a tomada de decisões coletivas, de modo a instigar a negociação de sentidos entre os estudantes, sensibilizando-os quanto à importância tanto do trabalho em equipe na construção da autoria compartilhada quanto da responsabilidade sobre as escolhas linguístico-discursivas realizadas na atividade em questão. Este item pode ser contemplado em associação com todos os itens desta seção que envolvem atividades de produção de texto.
7.11.1.u	7.11.1	alinea	avaliativo_componente	49	True	Prever, a cada unidade ou capítulo, ao menos uma atividade de escrita criativa que envolva a experimentação de ideias e a ressignificação de textualidades, permitindo que os estudantes construam sentidos próprios e vivenciem uma espécie de desencaixe em relação a modelos textuais excessivamente formulaicos e automatizados, a fim de desenvolverem a utonomia e protagonismo na produção textual de forma inventiva e imaginat iva. Este item pode ser contemplado em associação com todos os itens desta seção que envolvem atividades de produção de texto.
7.11.2	7.11	item	avaliativo_componente	49	True	Além do cumprimento dos critérios avaliativos comuns, os Livros Impressos do Professor e os Livros Digitais do Professor (Categoria 1) do 6º, do 7º, do 8º e do 9º ano de Produção de Textos devem:
7.11.2.a	7.11.2	alinea	avaliativo_componente	49	True	Explicitar e fundamentar a adoção da perspectiva enunciativo-discursiva da linguagem, conforme preconiza a BNCC, oferecendo subsídios teóricos e orientações didático-metodológicas que auxiliem o professor na mediação das atividades de produção textual propostas, de modo a compreender a escrita como processo interacional que envolve a definição de parâmetros comunicativos (quem escreve, para quem, com que objetivo e em que contexto), o conhecimento das convenções associadas aos gêneros discursivos, bem como a incorporação sistemática de procedimentos de revisão e de reescrita.
7.11.2.b	7.11.2	alinea	avaliativo_componente	49	True	Explicar, em um texto introdutório, como se articulam, na BNCC e na obra, (1) as competências específicas do componente Língua Portuguesa n. 2 e n. 3 ; ( 2) as habilidades EF69LP07, EF69LP08, EF69LP22, EF69LP36 e EF69LP51 (eixo Produção de Textos) ; (3) a integração dos eixos leitura/escuta, produção de textos, oralidade e análise linguística/semiótica; e (4) os campos de atuação artístico - literário, práticas de estudo e pesquisa, jornalístico-midiático e atuação na vida pública.
7.11.2.c	7.11.2	alinea	avaliativo_componente	50	True	Explicitar orientações didático-metodológicas precisas e operacionalizáveis para a integração dos eixos leitura/escuta, produção de textos, oralidade e análise linguística/semiótica, bem como para sua articulação com o uso pedagógico de ferramentas digitais, explicitando objetivos, etapas de trabalho e procedimentos de mediação docente; assim como sugerir propostas de produção textual digital, a fim de que o professor, a depender da realidade escolar local, possa realizar com os estudantes.
7.11.2.d	7.11.2	alinea	avaliativo_componente	50	True	Apresentar fundamentos conceituais e orientações didático-metodológicas tanto para o trabalho com os gêneros discursivos e as sequências textuais (narrativa, descritiva, expositiva, argumentativa e injuntiva), abordando, especialmente, os atributos funcionais dos gêneros, quanto para a mobilização dos fatores de textualidade (coerência, coesão, intencionalidade, aceitabilidade, situacionalidade, informatividade e intertextualidade), para que o docente possa planejar, conduzir as aulas e avaliar as produções textuais dos estudantes. Este item pode estar na margem em U.
7.11.2.e	7.11.2	alinea	avaliativo_componente	50	True	Enfatizar o trabalho pedagógico com gêneros discursivos pertencentes ao narrar, ao argumentar e ao poetizar, reiterando que textos narrativos e poéticos, assim como argumentativos, operam como práticas discursivas de construção de sentidos que fomentam o (inter)agir e o intervir no mundo, o que, por sua vez, extrapola funções meramente recreativas em atividades de leitura e de produção textual.
7.11.2.f	7.11.2	alinea	avaliativo_componente	50	True	Incluir orientações específicas para a condução de práticas textuais de escrita criativa e de escrita colaborativa, explicitando os objetivos formativos, as etapas (planejamento, experimentação, escrita, revisão, reescrita e apreciação entre os pares), o modo de organização da sala de aula, destacando de que modo tais práticas se diferenciam das demais práticas, almejando favorecer a autoria partilhada, a negociação de sentidos entre os estudantes, a tomada de decisões coletivas e a ruptura de escritas formulaicas.
7.11.2.g	7.11.2	alinea	avaliativo_componente	50	True	Explicitar o(s) objetivo(s) a ser(em) desenvolvido(s) em cada segmento (capítulo ou unidade) d a obra e justificar a pertinência desse(s) objetivo(s).
7.11.2.h	7.11.2	alinea	avaliativo_componente	50	True	Sugerir estratégias didáticas e maneiras de organização do trabalho pedagógico voltadas para a promoção da autonomia dos estudantes nos processos de produção, revisão e reescrita textual.
7.11.2.i	7.11.2	alinea	avaliativo_componente	50	True	Orientar a construção do plano de textos de gêneros discursivos escritos e orais, incluindo tópicos relativos à seleção e à hierarquização de informações, à identificação de interlocutores, à definição de propósito comunicativo, à organização composicional do gênero em questão, à escolha de estratégias discursivas adequadas e à previsão de procedimentos de revisão e de reescrita.
7.11.2.j	7.11.2	alinea	avaliativo_componente	50	True	Propor a constru ção de aulas em conjunto com professores de outras áreas de conhecimento (pode ser na margem em U).
7.11.2.k	7.11.2	alinea	avaliativo_componente	50	True	Apresentar referências bibliográficas complementares comentadas, para pesquisa ou consulta (sites, vídeos, livros, podcasts), diferentes das indicadas no Livro Digital do Estudante (LDE) e no Livro Impresso do Estudante (LE), a fim de favorecer a formação docente, principalmente no que diz respeito à escrita criativa, à escrita colaborativa, aos multiletramentos, à multimodalidade, aos fatores de textualidade, às sequências textuais, à retextualização e à variação linguística.
7.11.2.l	7.11.2	alinea	avaliativo_componente	50	True	Destacar, na margem em U, as expectativas de aprendizagem de cada capítulo ou unidade, assim como especificar os conhecimentos que os estudantes devem mobilizar ao final do capítulo/unidade.
7.11.2.m	7.11.2	alinea	avaliativo_componente	51	False	Propor sugestão de plano de aula e induzir professores a realizarem adaptações à realidade e ao currículo local, especialmente contemplando outras possibilidades de mediação do texto, como leitura por pares, produções textuais colaborativas, autoavaliação orientada por critérios, possibilidades que podem minimizar eventuais sobrecarregas ao professor (com o alto volume de textos para mediar).
7.11.2.n	7.11.2	alinea	avaliativo_componente	51	True	Apresentar diferentes propostas de avaliação condizentes com as características da obra didática de Produção de Textos tanto de caráter formativo quanto de preparação para exames de larga escala.
7.11.2.o	7.11.2	alinea	avaliativo_componente	51	False	Orientar o professor que a escrita deve ser compreend ida como etapa de avaliação diagnóstica de caráter formativo, considerando, em especial, que o texto deve ser avaliado como processo (e não como produto), prevendo a ree uscrita como etapa fundamental na ampliação da competência escritora, a qual poderá ser considerada, se pertinente, como procedimento avaliativo de natureza somativa, com critérios definidos e articulados a, pelo menos, um dos outros eixos: leitura/escuta, oralidade e/ou análise linguística/semiótica.
7.11.2.p	7.11.2	alinea	avaliativo_componente	51	True	Oferecer duas propostas de barema com critérios avaliativos para as produções textuais dos estudantes, almejando-se, sobretudo, a realização de uma avaliação diagnóstica de caráter formativo.
8.1	8	item	caracteristica_obra	51	True	Os materiais a serem inscritos na Categoria 2 destinam-se à oferta de materiais de Apoio Teórico-Metodológico, voltados ao desenvolvimento do pensamento crítico e à formação continuada de professores dos Anos Finais do Ensino Fundamental.
8.2	8	item	caracteristica_obra	51	True	As obras didáticas destinadas aos professores dos Anos Finais do Ensino Fundamental devem ser inscritas em conformidade com o Quadro 2: QUADRO 2 – Obras de Apoio Teórico-Medotológico (Categoria 2)
8.3	8	item	caracteristica_obra	51	True	As obras da Categoria 2 são compostas por um único volume em versão digital sem acréscimos de objetos digitais.
8.4	8	item	caracteristica_obra	51	False	Cada editor poderá inscrever apenas uma obra por CNPJ por eixo.
8.5	8	item	caracteristica_obra	51	True	Cada obra deve contemplar e ser inscrita somente em um dos eixos propostos:
8.5.a	8.5	alinea	caracteristica_obra	51	True	EIXO 1: Recomposição das Aprendizagens
8.5.b	8.5	alinea	caracteristica_obra	51	True	EIXO 2: Educação Matemática
8.5.c	8.5	alinea	caracteristica_obra	51	True	EIXO 3: Educação Socioemocional e Adolescência
8.5.d	8.5	alinea	caracteristica_obra	51	True	EIXO 4: Educação Ambiental, Justiça Climática e Protagonismo juvenil
8.5.e	8.5	alinea	caracteristica_obra	51	True	EIXO 5: Educação Digital e Midiática
8.5.f	8.5	alinea	caracteristica_obra	51	True	EIXO 6: Inclusão Escolar
8.5.g	8.5	alinea	caracteristica_obra	51	True	EIXO 7: Educação para as Relações Ético-Raciais Obra Volumes Formato Nº máximo de Páginas Obra de Apoio Teórico-Metodológico Volume Único Versão Digital sem acréscimos (PDF) 304 páginas
8.6	8	item	caracteristica_obra	52	True	O Eixo 1 (Recomposição das Aprendizagens), deverá contemplar obras que tratem dessa perspectiva de forma articulada e intencional, apoiando as redes de ensino e os professores na superação das defasagens de aprendizagem identificadas a partir de avaliações diagnósticas. As obras devem explicitar o alinhamento às habilidades da matriz curricular priorizada do Pacto para a Recomposição das Aprendizagens, oferecendo propostas pedagógicas que promovam a consolidação e o aprofundamento da s aprendizagens essenciais. Nesse sentido, os materiais precisam favorecer o planejamento didático com base em um currículo reorganizado, apresentar estratégias de mediação pedagógica, atividades graduadas e recursos diversificados, bem como orientar o aco mpanhamento contínuo do progresso dos estudantes, em consonância com os demais eixos da política, assegurando coerência pedagógica sistêmica e efetividade no processo de ensino e aprendizagem.
8.7	8	item	caracteristica_obra	52	True	O Eixo 2 (Educação Matemática ) deve fomentar a reflexão e a ampliação do repertório do professor que ensina Matemática, por meio de abordagens que articulem a relação dos docentes com o saber e com a prática pedagógica, a fim de que possam ampliar competências que possibilitem aos estudantes compreender, argumentar, resolver problemas e aplicar conceitos matemáticos em situações concretas. Esse eixo d eve contemplar tanto o co nhecimento do conteúdo quanto o conhecimento pedagógico do conteúdo. O material deve apresentar os elementos indispensáveis às práticas formativas em matemática, explicitando os conhecimentos essenciais que devem oportunizar momentos de acolhimento, atividades práticas, avaliação e reflexão. Deve, ainda, enfatizar estratégias para promover a equidade no ensino de Matemática, fortalecendo a construção coletiva de saberes e o impacto direto da formação na qualidade das aprendizagens.
8.8	8	item	caracteristica_obra	52	True	O Eixo 3 (Educação Socioemocional e Adolescência) deve fomentar a reflexão e a prática sobre as especificidades e a pluralidade das adolescências, considerando transformações cognitivas, físicas, intelectuais, sociais e emocionais dos adolescentes, assim como o papel da escola na promoção da aprendizagem, no desenvolvimento integral, na construção de identidade s e no reforço dos v ínculos de pertencimento. Esse eixo deve qualificar a reflexão e a prática para valorizar as diversas formas de viver a adolescência, enxergando os estudantes dos Anos Finais do Ensino Fundamental a partir das próprias potencialidades e capacidades, de modo a assegurar o direito de todos não só à aprendizagem, mas também ao desenvolvimento integral . O material deve , ainda, explorar o amadurecimento do cérebro do adolescente, a fim de propiciar o desenvolvimento de habilidades associadas às funções executivas, tais como a metacognição e a autorregulação emocional.
8.9	8	item	caracteristica_obra	52	True	O Eixo 4 (Educação Ambiental, Justiça Climática e Protagonismo Juvenil ) deve contemplar materiais que promovam o desenvolvimento de competências voltadas à compreensão crítica, à participação social e ao engajamento dos estudantes em ações socioambientais relacionadas à resiliência climática na escola. As obras inscritas neste eixo devem apresentar orientações pedagógicas consistentes, transversais e integradas tanto aos fundamentos da Resolução CNE nº 12, que estabelece as Diretrizes Curriculares Nacionais para a Educação Ambiental, quanto às diretrizes do PNLD, que possibilita que os professores implement em práticas contextualizadas para articular investigação, intervenção e tomada de decisão em temas socioambientais, considerando as características locais de biomas e de bacias hidrográficas; a inclusão e a valorização da diversidade das comunidades escolares; bem como a prevenção, a adaptação e a mitigação dos impactos das mudanças climáticas por escolas e comunidades. As propostas devem estar em conformidade com a Lei nº 9.795/1999, alterada pela Lei nº 14.926/2024, incorporando os princípios, as diretrizes e os objetivos definidos pela Política Nacional de Educação Ambiental Escolar (PNEAE), coordenada pelo MEC, a fim de ampliar a integração curricular da educação ambiental em aliança com a justiça climática, o fortalecimento das capacidades institucionais e pedagógicas, a gestão das práticas, as ações políticas e sociais das escolas , e as redes de ensino. Além disso, os materiais devem orientar profissionais da educação quanto à importância de incentivar e mediar o protagonismo juvenil em articulação com o currículo, a fim de promover o diálogo entre saberes científicos e tradicionais, mobilizar metodologias de educomunicação socioambiental (sobretudo, no combate à desinformação climática), e apoiar projetos que dialoguem com os territórios e as comunidades escolares. O Eixo 4 reafirma o compromisso do PNLD com uma educação ambiental crítica, participativa, inclusiva e alinhada ao marco legal vigente, fortalecendo a formação integral dos estudantes dos Anos Finais do Ensino Fundamental.
8.10	8	item	caracteristica_obra	53	True	O Eixo 5 (Educação Digital e Midiática ) Fomentar a reflexão e a ampliação do repertório do professor dos Anos Finais do Ensino Fundamental sobre a Educação Digital e Midiática, considerando seus fundamentos conceituais, pedagógicos e éticos, articulando cultura digital, mundo digital, pensamento computacional, de modo a apoiar o professor na integração crítica, ética e criativa das tecnologias aos processos de ensino e aprendizagem. O material deve apresentar estratégias didáticas e formativas que dialoguem com o cotidiano escolar e as culturas juvenis, incluindo exemplos de sequências didáticas, projetos interdisciplinares e práticas plugadas e desplugadas, adaptáveis a diferentes contextos de conectividade. Deve ainda contribuir para o fortalecim ento do protagonismo docente e para a integração da Educação Digital e Midiática aos projetos pedagógicos das escolas.
8.11	8	item	caracteristica_obra	53	True	O Eixo 6 (Inclusão Escolar) deve contemplar obras que abordem a educação especial inclusiva, fundamentadas no modelo social da deficiência e no combate ao capacitismo. As obras devem orientar a prática docente para a garantia do direito de todos os estudantes à educação, sem discriminação e em igualdade de condições, assegurando acesso, permanência, participação e aprendizagem aos estudantes com deficiência, o que inclui o transtorno do espectro autista e as altas habilidades (ou superdotação na escola comum ). As obras devem contemplar o Estudo de Caso como metodologia dialógica para produzir, sistematizar e registrar informações relativas ao processo de escolarização e ao Atendimento Educacional Especializado (AEE). As obras devem, ainda, prever tecnologias assistivas, recursos de acessibilidade e práticas pedagógicas inclusivas; lançar mão de estratégias para identificar, analisar e eliminar barreiras , garantindo aos estudantes o acesso pleno ao currículo; promover a articulação com a rede de proteção social (saúde, assistência social, órgãos de proteção); e incentivar a participação das famílias no acompanhamento do processo educacional. Em termos legais, as obras inscritas neste eixo devem apresentar orientações pedagógicas consistentes que considerem a transversalidade da educação especial e suas especificidades nos Anos Finais do Ensino Fundamental, em conformidade com a Convenção Internacional sobre os Direitos da Pessoa com Deficiência e com o Decreto 12.686/2025, que institui a Política Nacional de Educação Especial Inclusiva e a Rede Nacional de Educação Especial Inclusiva. O Eixo 7 , sobre Educação para as Relações Ético -Raciais, deverá contemplar obras e materiais que abordem as questões étnico -raciais numa perspectiva positiva fornecendo repertório e orientando a prática docente para abordagens promotoras superação do racismo, prátic as racistas e discriminatórias, da inferiorização de negros, indígenas e quilombolas, das diferentes formas de epistemicídio vivenciados nas instituições de ensino. As obras inscritas neste eixo deverão apresentar orientações pedagógicas e didáticas consistentes, transversais, de modo a cumprir o artigo 26-A da Lei nº 9.394/1996 em conformidade com o disposto na Portaria MEC nº 470/2024, devendo ser orientadas pelas Resoluções CNE/CP nº 1/2004 e CNE/CEB nº 8/2012. As obras devem também orientar a prática docente para a garantia do direito dos estudantes à educação e aprendizagem, sem racismo, preconceito e discriminação e com equidade, para o acesso, permanência, participação, aprendizagem e conclusão, com a devida centralidade nos processos de ensino e aprendizagem, em práticas didáticas e pedagógicos equitativas, enfocando os impactos do racismo no desenvolvimento escolar dos estudantes negros e quilombolas; preconceito e a baixa expectativa docentes sobre a aprendizagem e as trajetórias escolares com suc esso com base nos marcadores étnico -raciais e sociais; conceitos de identidades, identidade negra, raça, etnia, racismo, etnocentrismo, preconceito racial, discriminação racial, (mito) democracia racial; corporeidades, autoestima, representatividade positivas da imagem e presença e participação negra, quilombola e indígena; convivências pluriétnicas e multiculturais respeitosas; relações existentes entre produção do conhecimento, ciência, tecnologias e africanidades e cultura indígenas; as ciências e as tec nologias africanas; ludicidade: jogos africanos e indígenas; cultura e religiosidade; abordar a participação dos africanos e de seus descendentes em episódios da história do Brasil, na construção econômica, social e cultural da nação, destacando -se a atuaç ão de negros em diferentes áreas do conhecimento, de atuação profissional, de criação tecnológica, artística e de luta social (tais como: Zumbi, Luiza Nahim, Aleijadinho, Padre Maurício, Luiz Gama, Cruz e Souza, João Cândido, André Rebouças, Teodoro Sampai o, José Correia Leite, Solano Trindade, Antonieta de Barros, Edison Carneiro, Lélia Gonzáles, Beatriz Nascimento, Milton Santos, Guerreiro Ramos, Clóvis Moura, Abdias do Nascimento, Henrique Antunes Cunha, Petronilha Beatriz Gonçalves e Silva, Tereza Santos, Emmanuel Araújo, Cuti, Alzira Rufino, Inaicyra Falcão dos Santos, entre outros).
8.12	8	item	caracteristica_obra	54	True	As obras devem contemplar , em seu escopo, uma base teórica que fundamente as temáticas propostas, assim como um conjunto de recomendações e de práticas, valendo-se de um equilibrado arcabouço teórico-metodológico.
8.13	8	item	caracteristica_obra	54	True	As obras da Categoria 2 são destinadas aos docentes que atuam nos Anos Finais do Ensino Fundamental.
8.14	8	item	caracteristica_obra	54	True	Serão aceitas traduções de obras pedagógicas, desde que citadas as fontes.
8.15	8	item	caracteristica_obra	54	True	As obras devem ser apresentadas em volume único, inscritas individualmente, ainda que façam parte de coleções.
8.16	8	item	caracteristica_obra	54	True	As obras podem ser provenientes de elaborações acadêmicas ou de elaboração própria do Detentor de Direitos Autorais.
8.17	8	item	caracteristica_obra	54	True	Serão reprovadas obras que:
8.17.a	8.17	alinea	caracteristica_obra	54	True	desrespeitem o caráter laico e autônomo do ensino público;
8.17.b	8.17	alinea	caracteristica_obra	54	False	se configurem como manuais, com sugestões educacionais e pedagógicas deterministas;
8.17.c	8.17	alinea	caracteristica_obra	54	True	se caracterizem como sistemas apostilados de ensino, livros didáticos, apostilas, livros de literatura, livros paradidáticos, manuais instrucionais;
8.17.d	8.17	alinea	caracteristica_obra	54	True	contenham anexos ou similares;
8.17.e	8.17	alinea	caracteristica_obra	54	True	se caracterizem como antologias ou livros de coletâneas;
8.17.f	8.17	alinea	caracteristica_obra	54	True	se configurem como um conjunto de artigos científicos;
8.17.g	8.17	alinea	caracteristica_obra	54	True	se configurem como um ensaio;
8.17.h	8.17	alinea	caracteristica_obra	54	True	não tenham embasamento ou coerência teórica;
8.17.i	8.17	alinea	caracteristica_obra	54	True	apresentem erros crassos de revisão e/ou de impressão;
8.17.j	8.17	alinea	caracteristica_obra	54	True	apresentem erros conceituais; e
8.17.k	8.17	alinea	caracteristica_obra	54	True	sejam orientadas para outras modalidades ou etapas de ensino não contempladas neste edital.
8.18	8	item	caracteristica_obra	54	True	Da caracterização das obras:
8.19	8	item	caracteristica_obra	54	True	Serão aceitos para participar do processo de avaliação e de seleção de obras de Apoio Teórico- Metodológico e processos didáticos, os materiais que:
10.1	10	item	resultado_aprovacao	55	True	A avaliação pedagógica das Obras Didáticas ( Categoria 1) para o s Anos Finais do Ensino Fundamental (6º ao 9º ano) e das Obras de Apoio Teórico-Metodológico (Categoria 2) será realizada de acordo com o Decreto n° 9.099/2017, após a etapa de validação, em consonância com as orientações e as diretrizes estabelecidas pelo Ministério da Educação e por este edital, sob o sigilo da equipe da avaliação pedagógica.
8.19.a	8.19	alinea	caracteristica_obra	55	True	sejam autorais, produzidos por autores nacionais e/ou estrangeiros;
8.19.b	8.19	alinea	caracteristica_obra	55	True	apresentem abordagens condizentes com os consensos produzidos no campo dos Anos Finais do Ensino Fundamental e tenham sido legitimados por pares ou pelos documentos oficiais;
8.19.c	8.19	alinea	caracteristica_obra	55	True	discutam diversos temas atinentes aos Anos Finais do Ensino Fundamental e tragam reflexões para se pensar em as especificidades tanto da fase da adolescência quanto dos desafios pessoais e educacionais para professores e estudantes; e
8.19.d	8.19	alinea	caracteristica_obra	55	True	se destaquem pela consistência teórico-metodológica, bem como pelas propostas de ensino e de aprendizagem.
8.20	8	item	caracteristica_obra	55	True	Serão reprovadas obras que se apresentem como manuais instrucionais, obras que apresentem erros crassos de revisão e/ou impressão e obras que apresentem erros conceituais.
8.21	8	item	caracteristica_obra	55	True	As obras devem apresentar discussões consistentes e embasadas em pesquisas atualizadas.
8.22	8	item	caracteristica_obra	55	True	As obras devem ter potencial para subsidiar articulações prática-teoria-prática, explicitando as referências bibliográficas utilizadas.
8.23	8	item	caracteristica_obra	55	True	Considerando-se os objetivos das obras em questão, é imprescindível que as informações, as noções e os demais conteúdos sejam abordados em conformidade com os seguintes critérios:
8.23.a	8.23	alinea	caracteristica_obra	55	True	conter abordagens condizentes com os consensos produzidos na área , legitimados pelos documentos oficiais;
8.23.b	8.23	alinea	caracteristica_obra	55	True	apresentar conceitos e informações que favoreçam a reflexão sobre as práticas pedagógicas;
8.23.c	8.23	alinea	caracteristica_obra	55	True	apresentar conceitos e informações que possibilitem a articulação entre prática-teoria- prática;
8.23.d	8.23	alinea	caracteristica_obra	55	True	apresentar, de modo explícito, os pressupostos teórico -metodológicos que fundamentam a proposta, inclusive com a indicação das fontes bibliográficas , devendo, no caso de recorrer a mais de um modelo teórico-metodológico, indicar claramente a articulação entre eles;
8.23.e	8.23	alinea	caracteristica_obra	55	True	considerar a progressão dos processos de ensino e de aprendizagem, em conformidade com as fases do desenvolvimento humano, articulando-as à(s) metodologia(s) sugerida(s);
8.23.f	8.23	alinea	caracteristica_obra	55	True	indicar proposta de aprimoramento do pensamento autônomo e crítico no que diz respeito ao modo de lidar com os objetos de ensino-aprendizagem propostos;
8.23.g	8.23	alinea	caracteristica_obra	55	False	promover a articulação da proposta teórico-metodológica com formas, possibilidades, recursos e instrumentos de avaliação que o professor poderá utilizar;
8.23.h	8.23	alinea	caracteristica_obra	55	True	proporcionar reflexão sobre a prática docente, favorecendo que o professor analise a própria prática e interaja tanto com os estudantes quanto com a comunidade escolar;
8.23.i	8.23	alinea	caracteristica_obra	55	True	promover relações conexas dos objetos de ensino e de aprendizagem propostos com as dinâmicas socioculturais;
8.23.j	8.23	alinea	caracteristica_obra	55	True	considerar a relação entre a proposta da obra e os principais documentos públicos nacionais que orientam os Anos Finais do Ensino Fundamental;
8.23.k	8.23	alinea	caracteristica_obra	55	True	indicar possibilidades de articulação entre as diferentes áreas do conhecimento e com as diferentes realidades escolares do país; e
8.23.l	8.23	alinea	caracteristica_obra	55	True	garantir diversidade de autores nacionais e estrangeiros, tanto os clássicos do campo dos Anos Finais quanto os contemporâneos.
10.2	10	item	resultado_aprovacao	56	True	A Comissão Técnica emitirá parecer formal e consubstanciado , aplicável a todas as obras da coleção, indicando o respectivo status de avaliação da obra, conforme as seguintes possibilidades:
10.2.a	10.2	alinea	resultado_aprovacao	56	True	Aprovada;
10.2.b	10.2	alinea	resultado_aprovacao	56	True	Aprovada condicionada à correção de falhas pontuais; ou
10.2.c	10.2	alinea	resultado_aprovacao	56	True	Reprovada.
